Año,Clave_Ent,Entidad,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2022,21,PUEBLA,Homicidio,Homicidio doloso,Con otro elemento,15.0,31.0,19.0,32.0,21.0,20.0,23.0,27.0,24.0,19.0,15.0,27.0
2022,21,PUEBLA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,22,QUERETARO,Homicidio,Homicidio doloso,Con arma de fuego,4.0,8.0,2.0,5.0,11.0,5.0,8.0,2.0,11.0,10.0,13.0,8.0
2022,22,QUERETARO,Homicidio,Homicidio doloso,Con arma blanca,7.0,3.0,0.0,4.0,1.0,2.0,1.0,5.0,3.0,4.0,3.0,4.0
2022,22,QUERETARO,Homicidio,Homicidio doloso,Con otro elemento,6.0,1.0,1.0,6.0,0.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0
2022,22,QUERETARO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2022,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma de fuego,18.0,21.0,30.0,26.0,33.0,27.0,29.0,37.0,42.0,35.0,33.0,38.0
2022,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma blanca,3.0,2.0,4.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,6.0,7.0
2022,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2022,23,QUINTANA ROO,Homicidio,Homicidio doloso,No especificado,7.0,12.0,13.0,8.0,10.0,11.0,8.0,6.0,11.0,9.0,13.0,5.0
2022,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma de fuego,31.0,37.0,36.0,36.0,45.0,40.0,30.0,38.0,22.0,28.0,27.0,29.0
2022,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,5.0,7.0,10.0,4.0,3.0,3.0,5.0,6.0,1.0,5.0
2022,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con otro elemento,3.0,6.0,7.0,6.0,8.0,10.0,6.0,1.0,3.0,5.0,5.0,3.0
2022,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,No especificado,1.0,6.0,2.0,2.0,3.0,0.0,1.0,4.0,7.0,1.0,0.0,0.0
2022,25,SINALOA,Homicidio,Homicidio doloso,Con arma de fuego,14.0,16.0,28.0,32.0,29.0,27.0,22.0,16.0,31.0,20.0,22.0,21.0
2022,25,SINALOA,Homicidio,Homicidio doloso,Con arma blanca,3.0,4.0,4.0,1.0,4.0,1.0,3.0,5.0,5.0,4.0,3.0,6.0
2022,25,SINALOA,Homicidio,Homicidio doloso,Con otro elemento,13.0,7.0,8.0,7.0,16.0,3.0,9.0,10.0,11.0,5.0,6.0,7.0
2022,25,SINALOA,Homicidio,Homicidio doloso,No especificado,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0
2022,26,SONORA,Homicidio,Homicidio doloso,Con arma de fuego,92.0,61.0,71.0,72.0,77.0,73.0,73.0,66.0,74.0,73.0,72.0,118.0
2022,26,SONORA,Homicidio,Homicidio doloso,Con arma blanca,5.0,2.0,5.0,5.0,8.0,9.0,5.0,8.0,6.0,3.0,4.0,6.0
2022,26,SONORA,Homicidio,Homicidio doloso,Con otro elemento,35.0,28.0,36.0,36.0,50.0,37.0,43.0,41.0,41.0,37.0,31.0,40.0
2022,26,SONORA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,27,TABASCO,Homicidio,Homicidio doloso,Con arma de fuego,19.0,10.0,15.0,11.0,13.0,16.0,17.0,9.0,12.0,16.0,10.0,16.0
2022,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,6.0,4.0,2.0,6.0,4.0,4.0,6.0,9.0,9.0,3.0,6.0,6.0
2022,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,3.0,6.0,2.0,4.0,7.0,3.0,2.0,3.0,5.0,5.0,2.0,7.0
2022,27,TABASCO,Homicidio,Homicidio doloso,No especificado,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2022,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,18.0,15.0,16.0,15.0,12.0,14.0,14.0,19.0,10.0,8.0,12.0,13.0
2022,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,2.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,8.0,5.0,1.0,8.0
2022,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,14.0,8.0,10.0,10.0,22.0,21.0,18.0,22.0,11.0,13.0,13.0,6.0
2022,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,1.0,6.0,5.0,8.0,7.0,6.0,6.0,6.0,4.0,8.0,4.0,3.0
2022,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0
2022,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,3.0,5.0,3.0,10.0,1.0,5.0,0.0,5.0,4.0,8.0,2.0,5.0
2022,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,53.0,35.0,47.0,53.0,46.0,39.0,42.0,48.0,39.0,40.0,32.0,39.0
2022,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,8.0,5.0,12.0,9.0,11.0,7.0,9.0,13.0,10.0,6.0,7.0,8.0
2022,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,21.0,16.0,19.0,15.0,20.0,16.0,19.0,25.0,22.0,23.0,20.0,20.0
2022,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2022,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,2.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
2022,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
2022,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,76.0,42.0,67.0,73.0,53.0,66.0,68.0,58.0,56.0,84.0,82.0,75.0
2022,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,13.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,0.0,6.0,4.0,5.0
2022,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,11.0,10.0,14.0,6.0,13.0,5.0,12.0,9.0,11.0,9.0,12.0,9.0
2022,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma de fuego,2.0,6.0,9.0,5.0,2.0,,,,,,,
2023,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con arma blanca,2.0,1.0,0.0,1.0,0.0,,,,,,,
2023,1,AGUASCALIENTES,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,3.0,0.0,0.0,,,,,,,
2023,1,AGUASCALIENTES,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma de fuego,128.0,98.0,116.0,123.0,154.0,,,,,,,
2023,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con arma blanca,9.0,4.0,6.0,11.0,5.0,,,,,,,
2023,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,Con otro elemento,17.0,13.0,14.0,13.0,14.0,,,,,,,
2023,2,BAJA CALIFORNIA,Homicidio,Homicidio doloso,No especificado,21.0,27.0,16.0,17.0,20.0,,,,,,,
2023,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma de fuego,1.0,0.0,2.0,1.0,0.0,,,,,,,
2023,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con arma blanca,0.0,0.0,0.0,1.0,1.0,,,,,,,
2023,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,1.0,1.0,2.0,,,,,,,
2023,3,BAJA CALIFORNIA SUR,Homicidio,Homicidio doloso,No especificado,1.0,1.0,2.0,0.0,0.0,,,,,,,
2023,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma de fuego,6.0,3.0,4.0,4.0,7.0,,,,,,,
2023,4,CAMPECHE,Homicidio,Homicidio doloso,Con arma blanca,3.0,1.0,3.0,2.0,1.0,,,,,,,
2023,4,CAMPECHE,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,1.0,0.0,2.0,,,,,,,
2023,4,CAMPECHE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,1.0,2.0,0.0,,,,,,,
2023,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma de fuego,6.0,1.0,2.0,3.0,2.0,,,,,,,
2023,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con arma blanca,1.0,3.0,0.0,6.0,3.0,,,,,,,
2023,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,Con otro elemento,2.0,5.0,6.0,1.0,3.0,,,,,,,
2023,5,COAHUILA DE ZARAGOZA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,6,COLIMA,Homicidio,Homicidio doloso,Con arma de fuego,54.0,32.0,59.0,58.0,59.0,,,,,,,
2023,6,COLIMA,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,1.0,1.0,3.0,,,,,,,
2023,6,COLIMA,Homicidio,Homicidio doloso,Con otro elemento,8.0,10.0,3.0,8.0,16.0,,,,,,,
2023,6,COLIMA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma de fuego,26.0,14.0,20.0,23.0,24.0,,,,,,,
2023,7,CHIAPAS,Homicidio,Homicidio doloso,Con arma blanca,9.0,4.0,9.0,10.0,4.0,,,,,,,
2023,7,CHIAPAS,Homicidio,Homicidio doloso,Con otro elemento,6.0,5.0,8.0,10.0,8.0,,,,,,,
2023,7,CHIAPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma de fuego,98.0,97.0,110.0,71.0,111.0,,,,,,,
2023,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con arma blanca,12.0,17.0,13.0,12.0,26.0,,,,,,,
2023,8,CHIHUAHUA,Homicidio,Homicidio doloso,Con otro elemento,30.0,36.0,38.0,33.0,35.0,,,,,,,
2023,8,CHIHUAHUA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,42.0,32.0,51.0,43.0,48.0,,,,,,,
2023,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con arma blanca,10.0,10.0,12.0,8.0,11.0,,,,,,,
2023,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,Con otro elemento,8.0,11.0,20.0,8.0,6.0,,,,,,,
2023,9,CIUDAD DE MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,10,DURANGO,Homicidio,Homicidio doloso,Con arma de fuego,4.0,1.0,5.0,4.0,4.0,,,,,,,
2023,10,DURANGO,Homicidio,Homicidio doloso,Con arma blanca,0.0,2.0,2.0,0.0,0.0,,,,,,,
2023,10,DURANGO,Homicidio,Homicidio doloso,Con otro elemento,5.0,5.0,0.0,3.0,2.0,,,,,,,
2023,10,DURANGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,1.0,,,,,,,
2023,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma de fuego,182.0,185.0,195.0,180.0,189.0,,,,,,,
2023,11,GUANAJUATO,Homicidio,Homicidio doloso,Con arma blanca,2.0,6.0,2.0,4.0,7.0,,,,,,,
2023,11,GUANAJUATO,Homicidio,Homicidio doloso,Con otro elemento,30.0,38.0,35.0,35.0,38.0,,,,,,,
2023,11,GUANAJUATO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,12,GUERRERO,Homicidio,Homicidio doloso,Con arma de fuego,100.0,77.0,93.0,84.0,79.0,,,,,,,
2023,12,GUERRERO,Homicidio,Homicidio doloso,Con arma blanca,7.0,8.0,3.0,7.0,7.0,,,,,,,
2023,12,GUERRERO,Homicidio,Homicidio doloso,Con otro elemento,16.0,24.0,19.0,20.0,25.0,,,,,,,
2023,12,GUERRERO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,13,HIDALGO,Homicidio,Homicidio doloso,Con arma de fuego,8.0,12.0,10.0,11.0,7.0,,,,,,,
2023,13,HIDALGO,Homicidio,Homicidio doloso,Con arma blanca,2.0,1.0,0.0,2.0,0.0,,,,,,,
2023,13,HIDALGO,Homicidio,Homicidio doloso,Con otro elemento,10.0,9.0,4.0,10.0,5.0,,,,,,,
2023,13,HIDALGO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,14,JALISCO,Homicidio,Homicidio doloso,Con arma de fuego,85.0,65.0,70.0,75.0,96.0,,,,,,,
2023,14,JALISCO,Homicidio,Homicidio doloso,Con arma blanca,17.0,12.0,15.0,15.0,18.0,,,,,,,
2023,14,JALISCO,Homicidio,Homicidio doloso,Con otro elemento,23.0,17.0,16.0,17.0,36.0,,,,,,,
2023,14,JALISCO,Homicidio,Homicidio doloso,No especificado,5.0,7.0,14.0,13.0,8.0,,,,,,,
2023,15,MEXICO,Homicidio,Homicidio doloso,Con arma de fuego,156.0,131.0,125.0,146.0,140.0,,,,,,,
2023,15,MEXICO,Homicidio,Homicidio doloso,Con arma blanca,21.0,19.0,21.0,18.0,12.0,,,,,,,
2023,15,MEXICO,Homicidio,Homicidio doloso,Con otro elemento,39.0,36.0,35.0,41.0,27.0,,,,,,,
2023,15,MEXICO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma de fuego,96.0,97.0,87.0,107.0,100.0,,,,,,,
2023,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con arma blanca,4.0,7.0,8.0,4.0,10.0,,,,,,,
2023,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,Con otro elemento,9.0,8.0,9.0,5.0,4.0,,,,,,,
2023,16,MICHOACAN DE OCAMPO,Homicidio,Homicidio doloso,No especificado,15.0,7.0,10.0,9.0,7.0,,,,,,,
2023,17,MORELOS,Homicidio,Homicidio doloso,Con arma de fuego,69.0,64.0,87.0,74.0,67.0,,,,,,,
2023,17,MORELOS,Homicidio,Homicidio doloso,Con arma blanca,3.0,1.0,3.0,0.0,6.0,,,,,,,
2023,17,MORELOS,Homicidio,Homicidio doloso,Con otro elemento,27.0,17.0,26.0,24.0,18.0,,,,,,,
2023,17,MORELOS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,18,NAYARIT,Homicidio,Homicidio doloso,Con arma de fuego,7.0,5.0,5.0,5.0,4.0,,,,,,,
2023,18,NAYARIT,Homicidio,Homicidio doloso,Con arma blanca,3.0,2.0,1.0,0.0,1.0,,,,,,,
2023,18,NAYARIT,Homicidio,Homicidio doloso,Con otro elemento,2.0,1.0,2.0,0.0,6.0,,,,,,,
2023,18,NAYARIT,Homicidio,Homicidio doloso,No especificado,1.0,0.0,1.0,0.0,1.0,,,,,,,
2023,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma de fuego,86.0,70.0,74.0,97.0,90.0,,,,,,,
2023,19,NUEVO LEON,Homicidio,Homicidio doloso,Con arma blanca,14.0,2.0,5.0,11.0,6.0,,,,,,,
2023,19,NUEVO LEON,Homicidio,Homicidio doloso,Con otro elemento,8.0,13.0,18.0,13.0,10.0,,,,,,,
2023,19,NUEVO LEON,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,20,OAXACA,Homicidio,Homicidio doloso,Con arma de fuego,58.0,47.0,50.0,51.0,64.0,,,,,,,
2023,20,OAXACA,Homicidio,Homicidio doloso,Con arma blanca,13.0,8.0,7.0,4.0,7.0,,,,,,,
2023,20,OAXACA,Homicidio,Homicidio doloso,Con otro elemento,6.0,8.0,2.0,11.0,4.0,,,,,,,
2023,20,OAXACA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,1.0,,,,,,,
2023,21,PUEBLA,Homicidio,Homicidio doloso,Con arma de fuego,46.0,38.0,46.0,44.0,50.0,,,,,,,
2023,21,PUEBLA,Homicidio,Homicidio doloso,Con arma blanca,5.0,6.0,5.0,4.0,7.0,,,,,,,
2023,21,PUEBLA,Homicidio,Homicidio doloso,Con otro elemento,23.0,20.0,18.0,13.0,23.0,,,,,,,
2023,21,PUEBLA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,22,QUERETARO,Homicidio,Homicidio doloso,Con arma de fuego,8.0,4.0,12.0,11.0,9.0,,,,,,,
2023,22,QUERETARO,Homicidio,Homicidio doloso,Con arma blanca,2.0,3.0,2.0,1.0,2.0,,,,,,,
2023,22,QUERETARO,Homicidio,Homicidio doloso,Con otro elemento,5.0,3.0,4.0,2.0,5.0,,,,,,,
2023,22,QUERETARO,Homicidio,Homicidio doloso,No especificado,1.0,0.0,0.0,1.0,0.0,,,,,,,
2023,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma de fuego,31.0,31.0,41.0,43.0,45.0,,,,,,,
2023,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con arma blanca,7.0,11.0,2.0,7.0,5.0,,,,,,,
2023,23,QUINTANA ROO,Homicidio,Homicidio doloso,Con otro elemento,1.0,0.0,1.0,1.0,0.0,,,,,,,
2023,23,QUINTANA ROO,Homicidio,Homicidio doloso,No especificado,8.0,8.0,7.0,7.0,13.0,,,,,,,
2023,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma de fuego,29.0,30.0,22.0,26.0,34.0,,,,,,,
2023,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con arma blanca,2.0,4.0,5.0,3.0,6.0,,,,,,,
2023,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,Con otro elemento,5.0,5.0,6.0,10.0,5.0,,,,,,,
2023,24,SAN LUIS POTOSI,Homicidio,Homicidio doloso,No especificado,3.0,1.0,3.0,0.0,0.0,,,,,,,
2023,25,SINALOA,Homicidio,Homicidio doloso,Con arma de fuego,26.0,22.0,36.0,22.0,31.0,,,,,,,
2023,25,SINALOA,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,4.0,1.0,1.0,,,,,,,
2023,25,SINALOA,Homicidio,Homicidio doloso,Con otro elemento,14.0,8.0,14.0,16.0,10.0,,,,,,,
2023,25,SINALOA,Homicidio,Homicidio doloso,No especificado,1.0,0.0,0.0,1.0,2.0,,,,,,,
2023,26,SONORA,Homicidio,Homicidio doloso,Con arma de fuego,77.0,72.0,84.0,45.0,53.0,,,,,,,
2023,26,SONORA,Homicidio,Homicidio doloso,Con arma blanca,5.0,4.0,3.0,3.0,2.0,,,,,,,
2023,26,SONORA,Homicidio,Homicidio doloso,Con otro elemento,43.0,37.0,32.0,28.0,30.0,,,,,,,
2023,26,SONORA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,27,TABASCO,Homicidio,Homicidio doloso,Con arma de fuego,16.0,9.0,16.0,14.0,15.0,,,,,,,
2023,27,TABASCO,Homicidio,Homicidio doloso,Con arma blanca,2.0,7.0,1.0,8.0,4.0,,,,,,,
2023,27,TABASCO,Homicidio,Homicidio doloso,Con otro elemento,3.0,2.0,5.0,3.0,3.0,,,,,,,
2023,27,TABASCO,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma de fuego,17.0,8.0,11.0,12.0,28.0,,,,,,,
2023,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con arma blanca,2.0,6.0,2.0,6.0,5.0,,,,,,,
2023,28,TAMAULIPAS,Homicidio,Homicidio doloso,Con otro elemento,7.0,9.0,18.0,13.0,11.0,,,,,,,
2023,28,TAMAULIPAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma de fuego,1.0,2.0,12.0,5.0,7.0,,,,,,,
2023,29,TLAXCALA,Homicidio,Homicidio doloso,Con arma blanca,1.0,1.0,3.0,0.0,1.0,,,,,,,
2023,29,TLAXCALA,Homicidio,Homicidio doloso,Con otro elemento,2.0,7.0,2.0,2.0,6.0,,,,,,,
2023,29,TLAXCALA,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma de fuego,43.0,27.0,38.0,51.0,50.0,,,,,,,
2023,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con arma blanca,10.0,4.0,4.0,9.0,17.0,,,,,,,
2023,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,Con otro elemento,25.0,16.0,22.0,19.0,16.0,,,,,,,
2023,30,VERACRUZ DE IGNACIO DE LA LLAVE,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,31,YUCATAN,Homicidio,Homicidio doloso,Con arma de fuego,1.0,0.0,0.0,2.0,1.0,,,,,,,
2023,31,YUCATAN,Homicidio,Homicidio doloso,Con arma blanca,0.0,0.0,1.0,2.0,1.0,,,,,,,
2023,31,YUCATAN,Homicidio,Homicidio doloso,Con otro elemento,1.0,2.0,1.0,2.0,2.0,,,,,,,
2023,31,YUCATAN,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma de fuego,85.0,53.0,59.0,59.0,45.0,,,,,,,
2023,32,ZACATECAS,Homicidio,Homicidio doloso,Con arma blanca,1.0,0.0,1.0,1.0,11.0,,,,,,,
2023,32,ZACATECAS,Homicidio,Homicidio doloso,Con otro elemento,7.0,15.0,13.0,12.0,11.0,,,,,,,
2023,32,ZACATECAS,Homicidio,Homicidio doloso,No especificado,0.0,0.0,0.0,0.0,0.0,,,,,,,
